,Unnamed: 0,Name,user_id,product_id,rating,times_stamps,offers,product_name
166,166,Hazel Thaker,A2XTFY0GJDF3R2,George Dickel Barrel Select,1.0,1366416000,"""BOGO 50% off on all dresses.""",Cragganmore 10YO
167,167,Anay Halder,A3ILG56NE5QU37,George Dickel Classic Recipe,5.0,1399420800,"""Upgrade your phone and get a free case and screen protector.""",Convalmore 32YO
168,168,Anay Halder,A3ILG56NE5QU37,George Dickel Foundation,5.0,1399420800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",Cragganmore 12YO
169,169,Eshani Bala,AOK77THMKCGXZ,George Dickel Hand Selected Barrel 9yr,4.0,1394496000,"""Upgrade your phone and get a free case and screen protector.""",Convalmore 32YO
170,170,Misha Sangha,A24RBL3W5W6SAN,George Dickel Rye,5.0,1392422400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
171,171,Kimaya Balakrishnan,A2RX85Y4S27N2J,George Dickel Signature,1.0,1397865600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
172,172,Nehmat Bedi,A253JJFXQNPCOJ,George Dickel Signature Recipe,4.0,1387584000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
173,173,Suhana Kamdar,AHYURLVH267MA,George Dickel Tabasco Barrel Finish,5.0,1389225600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
174,174,Amira Tella,A1FXYTO11KEJ2P,George Dickel Tennesse Bottled In Bond,4.0,1398297600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
175,175,Amira Tella,A1FXYTO11KEJ2P,Glen Elgin 18YO,4.0,1398297600,"""Buy one, get one 50% off.""",Cragganmore 21YO
176,176,Diya Joshi,A2TKKYL3GKFS2M,Glen Ord 30YO,5.0,1388102400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
177,177,Diya Joshi,A2TKKYL3GKFS2M,Glen Spey 21YO,5.0,1388102400,"""Buy one, get one 50% off.""",Cragganmore 25 YO
178,178,Diya Joshi,A2TKKYL3GKFS2M,Glenkinchie 12YO,5.0,1386028800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 29YO
179,179,Diya Joshi,A2TKKYL3GKFS2M,Glenkinchie 20YO,2.0,1200009600,"""Last chance to grab items at clearance prices. Up to 70% off!""",Cragganmore Distillers Edition
180,180,Diya Joshi,A2TKKYL3GKFS2M,Glenkinchie 24YO,5.0,1388102400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",Cragganmore Flavour Led
181,181,Diya Joshi,A2TKKYL3GKFS2M,Glenkinchie Distillers Edition,5.0,1349654400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",Crawfords 3 Star Special Reserve
182,182,Diya Joshi,A2TKKYL3GKFS2M,Godiva Caramel Chocolate Liqueur,5.0,1386028800,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",Crown Royal Black
183,183,Diya Joshi,A2TKKYL3GKFS2M,Godiva Chocolate Raspberry Vodka,5.0,1388102400,"""Get 20% off on all orders this weekend!""",Crown Royal Canadian Whisky
184,184,Diya Joshi,A2TKKYL3GKFS2M,Godiva Chocolate Vodka,5.0,1388102400,"""Buy a laptop, mouse, and bag together and save 15%.""",Crown Royal Maple Finished
185,185,Diya Joshi,A2TKKYL3GKFS2M,Godiva Dark Chocolate,5.0,1388102400,"""Save $10 when you spend $50 or more.""",Crown Royal Northern Harvest Rye
186,186,Vritika Dar,A3F069UFW04K1E,Godiva Liqueur & MlkChoc & Mocha & WChoc,5.0,1392249600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
187,187,Madhup Madan,A3HQ8RXUMJ2Y58,Godiva Milk Chocolate Liqueur,5.0,1400976000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
188,188,Bhavin Saran,A2MNKBHPMBB0EA,Godiva Mocha Liqueur,5.0,1390003200,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
189,189,Shaan Mani,A3HGTTFIDLCWDJ,Godiva Original Liqueur,4.0,1396483200,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
190,190,Shaan Mani,A3HGTTFIDLCWDJ,Godiva White Chocolate Liqueur,1.0,1344988800,"""Upgrade your phone and get a free case and screen protector.""",Crown Royal Peach
191,191,Shaan Mani,A3HGTTFIDLCWDJ,Gordon's Citrus Vodka,4.0,1345334400,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",Crown Royal Regal Apple
192,192,Shaan Mani,A3HGTTFIDLCWDJ,Gordon's Dry Gin,2.0,1364256000,"""Buy one, get one 50% off.""",Crown Royal Reserve
193,193,Jivin Kale,AYM7NJTTX3M0L,Gordon's Orange Vodka,5.0,1393200000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
194,194,Nitya Brahmbhatt,A2PL24SVISXZM9,Gordon's Pink Gin,5.0,1392422400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
195,195,Navya Gera,A3I1C8WM8DLSMM,Gordon's Vodka,5.0,1395964800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
196,196,Navya Gera,A3I1C8WM8DLSMM,Governor General Golden Rum,5.0,1375488000,"""Welcome to our store! New customers get 15% off their first order.""",Crown Royal Salted Caramel
197,197,Abram Viswanathan,A29LNVZLBG0IYN,Haig Club,5.0,1402876800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
198,198,Abram Viswanathan,A29LNVZLBG0IYN,Haig Club Clubman,5.0,1402876800,"""Take $20 off your next purchase.""",Crown Royal Vanilla
199,199,Ryan Choudhry,A2CP4GY6XAWIII,Harlem Kruiden Liqueur,5.0,1403568000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Cragganmore 20YO SR
200,200,Ivana Chandran,A1UMFN4RKU451R,The Hilhaven Lodge,5.0,1359244800,"""Exclusive offer for our loyal customers: 20% off your next visit.""",Crown Royal XO
201,201,Ivana Chandran,A1UMFN4RKU451R,I.W. Harper 15 YO,5.0,1359244800,"""Take $20 off your next purchase.""",Dailuaine 34YO
202,202,Ivana Chandran,A1UMFN4RKU451R,I.W. Harper Base,4.0,1359244800,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",Dalwhinnie 15YO
203,203,Ivana Chandran,A1UMFN4RKU451R,I.W. Harper Cabernet Cask Reserve,5.0,1359244800,"""Free express shipping for a limited time.""",Dalwhinnie 25YO
204,204,Ivana Chandran,A1UMFN4RKU451R,Inchgower 27YO SR18,5.0,1362700800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Dalwhinnie 30YO SR
205,205,Ivana Chandran,A1UMFN4RKU451R,J&B Rare,5.0,1361923200,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",Dalwhinnie Distillers Edition
206,206,Dishani Barman,A3T3XKC7H5ACI1,Jeremiah Weed Blended Bourbon,5.0,1401235200,"""Exclusive offer for our loyal customers: 20% off your next visit.""",Crown Royal XO
207,207,Dishani Barman,A3T3XKC7H5ACI1,Jeremiah Weed Bourbon,5.0,1358121600,"""Take $20 off your next purchase.""",Dalwhinnie Winters Frost
208,208,Dishani Barman,A3T3XKC7H5ACI1,Jeremiah Weed Bourbon Cherry Mash,4.0,1328140800,"""Last chance to grab items at clearance prices. Up to 70% off!""",DeLeon Anejo
209,209,Dishani Barman,A3T3XKC7H5ACI1,Jeremiah Weed Cinnamon Whiskey,3.0,1356739200,"""Take $20 off your next purchase.""",DeLeon Blanco
210,210,Elakshi Sinha,A1NQNJ3EAZ6CMZ,Jeremiah Weed Sarsaparilla Whiskey,4.0,1360108800,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",DeLeon Diamante
211,211,Elakshi Sinha,A1NQNJ3EAZ6CMZ,Jeremiah Weed Spiced Whiskey,5.0,1360108800,"""Tag a friend and both of you get a 15% discount code.""",DeLeon Extra Anejo
212,212,Elakshi Sinha,A1NQNJ3EAZ6CMZ,Jeremiah Weed Sweet Tea,4.0,1360108800,"""Tag a friend and both of you get a 15% discount code.""",DeLeon Leona
213,213,Elakshi Sinha,A1NQNJ3EAZ6CMZ,Jeremiah Weed Sweet Tea & Lemonade,5.0,1360108800,"""Buy one, get one 50% off.""",DeLeon Platinum
214,214,Neysa Kalita,A34TPQUVSQXXPX,Jeremiah Weed Sweet Tea Bourbon Style,5.0,1380672000,"""Limited-time offer: 50% off until midnight!""",DeLeon Reposado
215,215,Neysa Kalita,A34TPQUVSQXXPX,Jeremiah Weed Sweet Tea Country Peach,4.0,1372377600,"""First-time buyers: Take $5 off your initial purchase.""",Blade and Bow
216,216,Zoya Bala,A2B4F6LP0ZLI8E,JW Aged 18 Years,3.0,1398556800,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Dimple Aged 15 Years
217,217,Kabir Bath,A1RKH6803HVOQL,JW Black Label,5.0,1365379200,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Dimple Aged 15 Years
218,218,Kabir Bath,A1RKH6803HVOQL,JW Blue Label,5.0,1388534400,"""Take $20 off your next purchase.""",Don Julio 1942
219,219,Kabir Bath,A1RKH6803HVOQL,JW Double Black,1.0,1388534400,"""Free express shipping for a limited time.""",Don Julio 70 Anejo
220,220,Kabir Bath,A1RKH6803HVOQL,JW Gold Label Reserve,5.0,1366416000,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Don Julio Anejo
221,221,Zeeshan Batta,A3ZNVCQCG57AY,JW Green Label,5.0,1359331200,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Dimple Aged 15 Years
222,222,Zeeshan Batta,A3ZNVCQCG57AY,JW Platinum Label,5.0,1271635200,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",Don Julio Blanco
223,223,Zeeshan Batta,A3ZNVCQCG57AY,JW Red Label,5.0,1268784000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Don Julio Primavera
224,224,Zeeshan Batta,A3ZNVCQCG57AY,JW The Collection,1.0,1337558400,"""Give $10, get $10 when you refer a friend.""",Don Julio Reposado
225,225,Zeeshan Batta,A3ZNVCQCG57AY,White Walker by Johnnie Walker,3.0,1396915200,"""Last chance to grab items at clearance prices. Up to 70% off!""",Don Julio Reposado Dos Barricas
226,226,Azad Wagle,A1HM74IXWXQ5D8,Ketel One Botanical Cucumber & Mint,5.0,1392854400,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Dimple Aged 15 Years
227,227,Azad Wagle,A1HM74IXWXQ5D8,Ketel One Botanical Grapefruit & Rose,5.0,1392854400,"""Birthday month exclusive: 10% off for all August birthdays.""",Don Julio Reposado Private Cask
228,228,Mehul Iyer,A2DUI0YVE1DZ48,Ketel One Botanical Peach&Orange Blossom,5.0,1388016000,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Dimple Aged 15 Years
229,229,Mehul Iyer,A2DUI0YVE1DZ48,Ketel One Citroen Vodka,5.0,1388016000,"""Buy one, get one 50% off.""",Don Julio Rosado
230,230,Mehul Iyer,A2DUI0YVE1DZ48,Ketel One Espresso MartiniCocktails(RTS),3.0,1397433600,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",Don Julio Ultima Reserva
231,231,Sara Dar,AH3LYMIBZ6DKF,Ketel One Multi Brand,5.0,1380672000,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Dimple Aged 15 Years
232,232,Sara Dar,AH3LYMIBZ6DKF,Ketel One Oranje Vodka,5.0,1380672000,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",Emmet's Classic Cream Liqueur
233,233,Eva Lala,AWA0CM7TY98QX,Ketel One Vodka,5.0,1382313600,"""Give $10, get $10 when you refer a friend.""",George Dickel 8YO Bourbon
234,234,Zoya Varma,A244IAP7UBVHH6,Kikori,5.0,1389139200,"""Give $10, get $10 when you refer a friend.""",George Dickel 8YO Bourbon
235,235,Kabir Sachdeva,A3E7PG9CHDBICA,King George IV Blended Whisky,5.0,1403827200,"""Subscribe to our newsletter and receive 10% off your first order.""",George Dickel Barrel Select
236,236,Kabir Sachdeva,A3E7PG9CHDBICA,Knockando 25YO,5.0,1403827200,"""Exclusive offer for our loyal customers: 20% off your next visit.""",George Dickel Classic Recipe
237,237,Kabir Sachdeva,A3E7PG9CHDBICA,Lagavulin 11 YO,5.0,1403827200,"""Last chance to grab items at clearance prices. Up to 70% off!""",George Dickel Foundation
238,238,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 11 YO Beer Cask,5.0,1388707200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
239,239,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 11 YO Charred Oak Cask,4.0,1231200000,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Rye
240,240,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 12YO,4.0,1242000000,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",George Dickel Signature
241,241,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 12YO SR,5.0,1368489600,"""Exclusive offer for our loyal customers: 20% off your next visit.""",George Dickel Signature Recipe
242,242,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 12YO SR18,4.0,1312502400,"""First-time buyers: Take $5 off your initial purchase.""",George Dickel Tabasco Barrel Finish
243,243,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 16YO,4.0,1312502400,"""Buy one, get one 50% off.""",Don Julio Rosado
244,244,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 8YO,5.0,1388707200,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",George Dickel Tennesse Bottled In Bond
245,245,Anya Shukla,A2JXAZZI9PHK9Z,Lagavulin 9YO,4.0,1388707200,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Glen Elgin 18YO
246,246,Dhanuk Mani,A1RTWWRHVIVWQW,Lagavulin Distillers Edition,5.0,1404691200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
247,247,Dhanuk Mani,A1RTWWRHVIVWQW,Linkwood 37YO,3.0,1404691200,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",Glen Ord 30YO
248,248,Eshani Gupta,A2P5U7BDKKT7FW,Mannochmore 25YO,2.0,1398556800,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
249,249,Eshani Gupta,A2P5U7BDKKT7FW,Mezcal Union El Joven,4.0,1398556800,"""Buy a laptop, mouse, and bag together and save 15%.""",Glen Spey 21YO
250,250,Eshani Gupta,A2P5U7BDKKT7FW,Mezcal Union El Viejo,3.0,1398556800,"""Tag a friend and both of you get a 15% discount code.""",Glenkinchie 12YO
251,251,Eshani Gupta,A2P5U7BDKKT7FW,Moon Mountain Coastal Citrus Vodka,5.0,1398556800,"""Buy one, get one 50% off.""",Glenkinchie 20YO
252,252,Eshani Gupta,A2P5U7BDKKT7FW,Moon Mountain Vodka,4.0,1398470400,"""Last chance to grab items at clearance prices. Up to 70% off!""",Glenkinchie 24YO
253,253,Eshani Gupta,A2P5U7BDKKT7FW,Moon Mountain Wild Raspberry Vodka,5.0,1398556800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",Glenkinchie Distillers Edition
254,254,Jayan Guha,A262D8GC5XRU31,Mortlach 12YO,5.0,1400025600,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
255,255,Jayan Guha,A262D8GC5XRU31,Mortlach 13YO SR,5.0,1400025600,"""Upgrade your phone and get a free case and screen protector.""",Godiva Caramel Chocolate Liqueur
256,256,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach 15YO,5.0,1399161600,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
257,257,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach 16YO,5.0,1399161600,"""Upgrade your phone and get a free case and screen protector.""",Godiva Chocolate Raspberry Vodka
258,258,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach 18YO,5.0,1220054400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",Godiva Chocolate Vodka
259,259,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach 20YO,5.0,1264550400,"""Buy one pair of shoes, get a second pair free.""",Godiva Dark Chocolate
260,260,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach 21YO SR,5.0,1384560000,"""Upgrade your phone and get a free case and screen protector.""",Godiva Liqueur & MlkChoc & Mocha & WChoc
261,261,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach 25YO,5.0,1353110400,"""Buy a laptop, mouse, and bag together and save 15%.""",Godiva Milk Chocolate Liqueur
262,262,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach 26YO SR,4.0,1360195200,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",Godiva Mocha Liqueur
263,263,Jivin Dhillon,AAZ084UMH8VZ2,Mortlach Rare Old,5.0,1376697600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",Godiva Original Liqueur
264,264,Jivin Dhillon,AAZ084UMH8VZ2,Mr Black Cold Brew Coffee Liqueur,4.0,1360195200,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",Godiva White Chocolate Liqueur
265,265,Jivin Dhillon,AAZ084UMH8VZ2,Mr. Black Coffee Amaro,5.0,1376697600,"""Upgrade your phone and get a free case and screen protector.""",Gordon's Citrus Vodka
266,266,Jivin Dhillon,AAZ084UMH8VZ2,Mr. Black Mezcal Cask Coffee Liqueur,5.0,1360195200,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",Gordon's Dry Gin
267,267,Jivin Dhillon,AAZ084UMH8VZ2,Naked Turtle Rum,4.0,1371945600,"""Upgrade your phone and get a free case and screen protector.""",Gordon's Orange Vodka
268,268,Jivin Dhillon,AAZ084UMH8VZ2,Nolets Dry Gin Reserve,5.0,1399161600,"""Upgrade your phone and get a free case and screen protector.""",Gordon's Pink Gin
269,269,Jivin Dhillon,AAZ084UMH8VZ2,Nolets Dry Gin Silver,5.0,1384560000,"""Birthday month exclusive: 10% off for all August birthdays.""",Gordon's Vodka
270,270,Jivin Dhillon,AAZ084UMH8VZ2,Oban 10YO SR,5.0,1399161600,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",Governor General Golden Rum
271,271,Jivin Dhillon,AAZ084UMH8VZ2,Oban 12YO SR,5.0,1399161600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",Haig Club
272,272,Purab Sarin,A3M122DYN9L5N8,Oban 14YO,1.0,1388707200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
273,273,Samiha Sem,A3S0RV5ZQ37538,Oban 18YO,4.0,1399075200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
274,274,Samiha Sem,A3S0RV5ZQ37538,Oban 21YO,4.0,1399075200,"""BOGO 50% off on all dresses.""",Haig Club Clubman
275,275,Shalv Deshmukh,A150Y5KRN7FWJJ,Oban 21YO SR18,5.0,1384646400,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
276,276,Ojas Chaudhry,AEZ3CR6BKIROJ,Oban Bay Reserve,4.0,1405036800,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
277,277,Ojas Chaudhry,AEZ3CR6BKIROJ,Oban Distillers Edition,5.0,1360800000,"""Upgrade your phone and get a free case and screen protector.""",Harlem Kruiden Liqueur
278,278,Ojas Chaudhry,AEZ3CR6BKIROJ,Oban Little Bay,4.0,1360800000,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",The Hilhaven Lodge
279,279,Ojas Chaudhry,AEZ3CR6BKIROJ,Old Parr Aged 12 Years,4.0,1371945600,"""Limited stock remaining: Clearance items must go!""",I.W. Harper 15 YO
280,280,Ojas Chaudhry,AEZ3CR6BKIROJ,Old Parr Aged 18 Years,5.0,1384992000,"""Take $20 off your next purchase.""",I.W. Harper Base
281,281,Ojas Chaudhry,AEZ3CR6BKIROJ,Old Parr Tribute,3.0,1368316800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",I.W. Harper Cabernet Cask Reserve
282,282,Ojas Chaudhry,AEZ3CR6BKIROJ,Oronoco Rum,5.0,1384992000,"""Last chance to grab items at clearance prices. Up to 70% off!""",Inchgower 27YO SR18
283,283,Ojas Chaudhry,AEZ3CR6BKIROJ,Barterhouse Whiskey,4.0,1405036800,"""Subscribe to our newsletter and receive 10% off your first order.""",J&B Rare
284,284,Ojas Chaudhry,AEZ3CR6BKIROJ,Castle's Curse 14 YO,5.0,1371772800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",Jeremiah Weed Blended Bourbon
285,285,Aniruddh Kade,A3BY5KCNQZXV5U,Forged Oak,5.0,1390176000,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",George Dickel Hand Selected Barrel 9yr
286,286,Aniruddh Kade,A3BY5KCNQZXV5U,Muckety Muck,4.0,1118016000,"""Buy a laptop, mouse, and bag together and save 15%.""",Jeremiah Weed Bourbon
287,287,Aniruddh Kade,A3BY5KCNQZXV5U,Muckety Muck 25 YO,5.0,1016668800,"""Welcome to our store! New customers get 15% off their first order.""",Jeremiah Weed Bourbon Cherry Mash
288,288,Aniruddh Kade,A3BY5KCNQZXV5U,Muckety Muck 26 yo,5.0,1258761600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",Jeremiah Weed Cinnamon Whiskey
289,289,Aniruddh Kade,A3BY5KCNQZXV5U,Orphan Barrel Copper Tongue 16YO,5.0,1369872000,"""BOGO 50% off on all dresses.""",Jeremiah Weed Sarsaparilla Whiskey
290,290,Aniruddh Kade,A3BY5KCNQZXV5U,Orphan Barrel Fable & Folly 14YO,5.0,1160438400,"""Buy one, get one 50% off.""",Jeremiah Weed Spiced Whiskey
291,291,Aniruddh Kade,A3BY5KCNQZXV5U,Orphan Barrel The Gifted Horse Whiskey,4.0,1396483200,"""Give $10, get $10 when you refer a friend.""",Jeremiah Weed Sweet Tea
